Gene	Granule	Basket	Astrocyte	Oligo	OPC
METTL2B	3436.75	3302.25	4231.75	3910.125	3554.75
HILPDA	8790.875	8669.5	1933.5	9217.125	8901
FAM71F2	9004.125	8884.25	1107.625	9413.75	9112.875
LINC01000	25335.625	18812.75	7307.125	7270.625	12723.75
CALU	20233.375	8360.125	8234.625	19557.75	1128
CCDC136	7917.125	342.875	20459.75	25532	13197.125
OPN1SW	3436.75	3302.25	4231.75	3910.125	3554.75
IRF5	8507.25	8379.875	3103.125	8933	8592.25
ATP6V1F	8152	8116.75	14532.25	7450.875	14149.125
KCP	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100130705	109.875	9291.5	9888.5	9648	9373
TPI1P2	3436.75	3302.25	4231.75	3910.125	3554.75
SMO	8844	8724	1727.5	9266	8950
LOC407835	3436.75	3302.25	4231.75	3910.125	3554.75
TSPAN33	8447	8312.25	9053.625	8853.25	3283
STRIP2	8592.875	1742	14155	19087.25	18822.875
SMKR1	3436.75	3302.25	4231.75	3910.125	3554.75
MIR183	3436.75	3302.25	4231.75	3910.125	3554.75
MIR182	3436.75	3302.25	4231.75	3910.125	3554.75
MIR96	3436.75	3302.25	4231.75	3910.125	3554.75
KLHDC10	1432.25	7348	20001.375	25616	13000.875
TMEM209	3436.75	3302.25	4231.75	3910.125	3554.75
SSMEM1	3436.75	3302.25	4231.75	3910.125	3554.75
CPA4	3436.75	3302.25	4231.75	3910.125	3554.75
CPA5	3436.75	3302.25	4231.75	3910.125	3554.75
CPA1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC105375504	3436.75	3302.25	4231.75	3910.125	3554.75
MEST	13941.125	2138.5	14153.5	14049.875	8504.25
MIR335	3436.75	3302.25	4231.75	3910.125	3554.75
MESTIT1	3436.75	3302.25	4231.75	3910.125	3554.75
COPG2IT1	3436.75	3302.25	4231.75	3910.125	3554.75
KLF14	3436.75	3302.25	4231.75	3910.125	3554.75
MIR29B1	3436.75	3302.25	4231.75	3910.125	3554.75
MIR29A	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100506860	20022.125	7029.75	13567.375	7411.25	19002.375
MKLN1-AS	3436.75	3302.25	4231.75	3910.125	3554.75
PODXL	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928782	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928807	3436.75	3302.25	4231.75	3910.125	3554.75
FLJ40288	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100506937	3436.75	3302.25	4231.75	3910.125	3554.75
MIR3654	3436.75	3302.25	4231.75	3910.125	3554.75
LOC105375512	3436.75	3302.25	4231.75	3910.125	3554.75
MIR6133	3436.75	3302.25	4231.75	3910.125	3554.75
SLC35B4	7318.625	18891.125	24878.875	7833.75	13373.875
AKR1B1	3436.75	3302.25	4231.75	3910.125	3554.75
AKR1B10	3436.75	3302.25	4231.75	3910.125	3554.75
AKR1B15	3436.75	3302.25	4231.75	3910.125	3554.75
BPGM	3436.75	3302.25	4231.75	3910.125	3554.75
STRA8	3436.75	3302.25	4231.75	3910.125	3554.75
WDR91	13828.875	13700	2380.5	8289.375	13895.5
MIR6509	3436.75	3302.25	4231.75	3910.125	3554.75
TMEM140	3436.75	3302.25	4231.75	3910.125	3554.75
NUP205	3436.75	3302.25	4231.75	3910.125	3554.75
SLC13A4	3436.75	3302.25	4231.75	3910.125	3554.75
FAM180A	3436.75	3302.25	4231.75	3910.125	3554.75
C7orf73	13785.375	13663.375	8696.25	1680.125	13847.875
MTPN	3436.75	3302.25	4231.75	3910.125	3554.75
LUZP6	3436.75	3302.25	4231.75	3910.125	3554.75
MIR490	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100130880	3436.75	3302.25	4231.75	3910.125	3554.75
MIR4468	3436.75	3302.25	4231.75	3910.125	3554.75
AKR1D1	3436.75	3302.25	4231.75	3910.125	3554.75
ATP6V0A4	3436.75	3302.25	4231.75	3910.125	3554.75
ZC3HAV1L	8633	8505.25	9255.5	9052	2502.25
TTC26	3436.75	3302.25	4231.75	3910.125	3554.75
UBN2	1662.75	7165.25	19104.5	14006.875	25413.75
LUC7L2	3436.75	3302.25	4231.75	3910.125	3554.75
C7orf55-LUC7L2	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100129148	3436.75	3302.25	4231.75	3910.125	3554.75
C7orf55	3436.75	3302.25	4231.75	3910.125	3554.75
CLEC2L	9311.5	351.75	9790.375	9559.125	9276.75
PARP12	3436.75	3302.25	4231.75	3910.125	3554.75
JHDM1D-AS1	8913.5	8789.75	9569.125	1587.375	9013
MKRN1	8469.875	8332.25	9093	3423.5	8547.625
RAB19	3436.75	3302.25	4231.75	3910.125	3554.75
ADCK2	8627	8491.75	9268.625	2772	8712
NDUFB2-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
NDUFB2	13822.625	14289.125	19742.75	7340.25	4562.5
MRPS33	9160	9048.375	9791	9582.75	369.375
SSBP1	13895.375	19528.875	2409.875	8130.125	13624.75
TAS2R5	13688.25	8217.625	2819.25	14226.625	13944
WEE2-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
TAS2R4	13383.375	13476.125	6966.5	7570	19873.875
TAS2R3	1861.5	8390.375	14128.5	19312.875	13496.75
WEE2	3436.75	3302.25	4231.75	3910.125	3554.75
CLEC5A	3436.75	3302.25	4231.75	3910.125	3554.75
PRSS37	8347.75	8211.125	3775.5	8755.625	8413
OR9A4	3436.75	3302.25	4231.75	3910.125	3554.75
TAS2R38	3436.75	3302.25	4231.75	3910.125	3554.75
MOXD2P	3436.75	3302.25	4231.75	3910.125	3554.75
TRY2P	3436.75	3302.25	4231.75	3910.125	3554.75
PRSS58	3436.75	3302.25	4231.75	3910.125	3554.75
MTRNR2L6	26257.25	19016.25	18670.5	695.375	6927.375
PRSS1	3436.75	3302.25	4231.75	3910.125	3554.75
PRSS2	3436.75	3302.25	4231.75	3910.125	3554.75
C7orf34	9243.625	9127.25	9866.5	283.875	9345.625
TRPV5	3436.75	3302.25	4231.75	3910.125	3554.75
KEL	9227.75	9115.25	9859.625	331.5	9332.75
TRPV6	3436.75	3302.25	4231.75	3910.125	3554.75
OR6V1	14352.5	14235.75	14790.25	72.625	8918.625
OR9A2	9250.25	9135.125	9876.5	245.5	9354.625
OR6W1P	9063.75	8941.75	9716.5	981.375	9178
TAS2R40	9261.5	9147.25	9888.5	201.5	9365.375
TAS2R39	9085.5	8964.625	9730.875	887	9193.5
PIP	8917.375	8792.375	9576.25	1573.5	9023.125
FAM131B	7030.75	20703.875	20904.875	444	13478
TMEM139	9036.125	8917.5	9684.5	1097.375	9139
CASP2	1813.375	19270.25	14194.625	7730.375	19165.875
ZYX	7075.5	25266.75	12629.5	13845.25	7274.25
GSTK1	3436.75	3302.25	4231.75	3910.125	3554.75
MIR6892	3436.75	3302.25	4231.75	3910.125	3554.75
CLCN1	3436.75	3302.25	4231.75	3910.125	3554.75
EPHA1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
TAS2R60	3436.75	3302.25	4231.75	3910.125	3554.75
TAS2R41	3436.75	3302.25	4231.75	3910.125	3554.75
CTAGE15	3436.75	3302.25	4231.75	3910.125	3554.75
TCAF2P1	3436.75	3302.25	4231.75	3910.125	3554.75
CTAGE6	3436.75	3302.25	4231.75	3910.125	3554.75
TCAF1	979.25	19024.875	14670.125	19172.125	8379.25
LOC154761	3436.75	3302.25	4231.75	3910.125	3554.75
OR2F1	3436.75	3302.25	4231.75	3910.125	3554.75
OR6B1	3436.75	3302.25	4231.75	3910.125	3554.75
OR2F2	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A14	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A5	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A25	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A2	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A12	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A9P	3436.75	3302.25	4231.75	3910.125	3554.75
CTAGE8	3436.75	3302.25	4231.75	3910.125	3554.75
ARHGEF34P	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A42	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928605	3436.75	3302.25	4231.75	3910.125	3554.75
CTAGE4	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A20P	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A1	3436.75	3302.25	4231.75	3910.125	3554.75
OR2A7	3436.75	3302.25	4231.75	3910.125	3554.75
ARHGEF35	3436.75	3302.25	4231.75	3910.125	3554.75
ARHGEF5	3436.75	3302.25	4231.75	3910.125	3554.75
NOBOX	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928700	3436.75	3302.25	4231.75	3910.125	3554.75
MIR548F4	3436.75	3302.25	4231.75	3910.125	3554.75
LOC105375556	3436.75	3302.25	4231.75	3910.125	3554.75
C7orf33	3436.75	3302.25	4231.75	3910.125	3554.75
EZH2	3436.75	3302.25	4231.75	3910.125	3554.75
RNY4	3436.75	3302.25	4231.75	3910.125	3554.75
PDIA4	3436.75	3302.25	4231.75	3910.125	3554.75
RNY5	3436.75	3302.25	4231.75	3910.125	3554.75
RNY3	3436.75	3302.25	4231.75	3910.125	3554.75
RNY1	14484	8768.125	1363.75	14660.875	8640
GHET1	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF425	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF786	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF282	13608.5	13478.25	8983.75	13964	2251.25
ZNF783	18948.5	13291.375	14239.875	8366.875	2482.5
ZNF212	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF746	1412.75	13756.125	13599	19981.875	13690.75
ZNF777	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF467	8405.5	8271.75	3537.75	8817.75	8479.625
KRBA1	3436.75	3302.25	4231.75	3910.125	3554.75
ATP6V0E2	13530	6358	19451	7645.375	25075
ZNF862	24614.875	19613.875	6918	7025.625	13365.25
ATP6V0E2-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
ZBED6CL	3436.75	3302.25	4231.75	3910.125	3554.75
LRRC61	3436.75	3302.25	4231.75	3910.125	3554.75
ACTR3C	3436.75	3302.25	4231.75	3910.125	3554.75
REPIN1	19827.625	7130.625	7804	13977.75	13714.875
LOC728743	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00996	8758.625	8640.625	2049.375	9189.125	8869.25
ZNF775	14469.625	14367	14970.5	7457.625	1132.375
GIMAP7	3436.75	3302.25	4231.75	3910.125	3554.75
GIMAP4	8990	8887	1125.875	9403.375	9094.125
GIMAP1	3436.75	3302.25	4231.75	3910.125	3554.75
GIMAP6	3436.75	3302.25	4231.75	3910.125	3554.75
GIMAP2	13991.25	13878	876.875	14346	8479.5
TMEM176A	13454.125	13312.625	13874.625	3336.375	8344.125
AOC1	3436.75	3302.25	4231.75	3910.125	3554.75
TMEM176B	3436.75	3302.25	4231.75	3910.125	3554.75
GIMAP5	3436.75	3302.25	4231.75	3910.125	3554.75
KCNH2	3436.75	3302.25	4231.75	3910.125	3554.75
ASIC3	14510.75	12961.25	20017.75	933	19164.625
ABCB8	19322.5	7722.125	9088.875	7580.875	18855.375
SLC4A2	8606.375	8481.625	9228.5	9025.25	2601.125
TMUB1	3436.75	3302.25	4231.75	3910.125	3554.75
FASTK	13883.125	14182.875	7778	14654.375	2254.5
ATG9B	3436.75	3302.25	4231.75	3910.125	3554.75
CDK5	3436.75	3302.25	4231.75	3910.125	3554.75
ABCF2	3436.75	3302.25	4231.75	3910.125	3554.75
ASB10	3436.75	3302.25	4231.75	3910.125	3554.75
CHPF2	18692.5	7310.125	3414.875	14247.375	18461.375
IQCA1L	3436.75	3302.25	4231.75	3910.125	3554.75
MIR671	3436.75	3302.25	4231.75	3910.125	3554.75
GBX1	3436.75	3302.25	4231.75	3910.125	3554.75
NUB1	13712.625	12396.125	19332.125	13450.125	2461.625
WDR86-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
CRYGN	3436.75	3302.25	4231.75	3910.125	3554.75
MIR3907	3436.75	3302.25	4231.75	3910.125	3554.75
PRKAG2-AS1	14690.875	1655.75	6775.625	14829.25	14592.875
GALNTL5	3436.75	3302.25	4231.75	3910.125	3554.75
FABP5P3	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01003	14790.75	14703.375	15280.125	983.5	6664.875
XRCC2	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01287	3436.75	3302.25	4231.75	3910.125	3554.75
PAXIP1-AS1	1389.375	19078.125	19618.5	13065	14149.625
PAXIP1	603.125	14579.125	14962.875	14833.625	7910.375
PAXIP1-AS2	3436.75	3302.25	4231.75	3910.125	3554.75
HTR5A	3436.75	3302.25	4231.75	3910.125	3554.75
HTR5A-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
INSIG1	14388.25	20365.875	7521.75	342.5	19689
BLACE	3436.75	3302.25	4231.75	3910.125	3554.75
EN2	6810	291.25	14067.75	20453	25654.375
CNPY1	9026	1741.75	9430	9201.75	8890.5
LOC100506302	8038.375	7735.25	7737.375	13837	24880.5
SHH	3436.75	3302.25	4231.75	3910.125	3554.75
LOC389602	3436.75	3302.25	4231.75	3910.125	3554.75
LOC285889	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00244	3436.75	3302.25	4231.75	3910.125	3554.75
RNF32	8700.125	13570.75	2583.875	13828.5	13519.5
C7orf13	8863.125	2392	9259.25	9037.875	8723.25
MNX1	3436.75	3302.25	4231.75	3910.125	3554.75
NOM1	3436.75	3302.25	4231.75	3910.125	3554.75
MNX1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
DNAJB6	13496.125	13359.875	8158.75	3492.875	13539.75
LOC101927914	3436.75	3302.25	4231.75	3910.125	3554.75
MIR153-2	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100506585	3436.75	3302.25	4231.75	3910.125	3554.75
MIR5707	3436.75	3302.25	4231.75	3910.125	3554.75
MIR595	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01022	3436.75	3302.25	4231.75	3910.125	3554.75
NCAPG2	8425.25	8288.75	9027.25	8831.75	3371.5
ESYT2	1513.25	6941.25	19766	14801.75	19513.625
LINC00689	3436.75	3302.25	4231.75	3910.125	3554.75
CSPP1	2564.625	8388.75	14106.125	13931	18801.875
KAT6A	6436.875	19689.25	7959.25	8024.875	25358
RNF122	1667.375	8971.875	9480.125	9250.625	8938.25
SNTG1	20220.625	6109.375	20390	14551.875	1234.625
ERICH1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
CSMD1	20264.75	267.375	20474.125	14407.75	7079.625
MYOM2	3436.75	3302.25	4231.75	3910.125	3554.75
FAM66B	3436.75	3302.25	4231.75	3910.125	3554.75
TUSC3	1482.75	9020	9526.625	9295.25	8987.5
BLK	3436.75	3302.25	4231.75	3910.125	3554.75
SGCZ	2551.75	8732.625	9261.875	9052.25	8714.125
LOC729732	2031	14005.5	8331.875	14237.75	13944.875
LOC102725080	9235.75	9124.5	195.75	9619.75	9340.625
TNFRSF10B	3436.75	3302.25	4231.75	3910.125	3554.75
LOC286059	3436.75	3302.25	4231.75	3910.125	3554.75
PSD3	13275.75	19090.5	2468.125	8178.875	23776.875
RBPMS	3436.75	3302.25	4231.75	3910.125	3554.75
NRG1	649.375	9200.875	9739.5	9501.875	9211.875
TACC1	19009.625	18894	8511.375	1614.375	13855
ERLIN2	19208.25	18564.25	8905.625	8466	2085.125
ZMAT4	3436.75	3302.25	4231.75	3910.125	3554.75
UNC5D	9350.5	123.875	9850.5	9617	9343.25
HOOK3	7623.75	25062.5	13610.875	1918	19057.75
PXDNL	3436.75	3302.25	4231.75	3910.125	3554.75
CHD7	1115.5	26255	19951.125	13001	7054.5
DNAJC5B	3436.75	3302.25	4231.75	3910.125	3554.75
LOC102724623	3436.75	3302.25	4231.75	3910.125	3554.75
NKAIN3	8804.125	8681.375	9445.25	9239.5	1778.25
EYA1	3436.75	3302.25	4231.75	3910.125	3554.75
PREX2	20595.125	20525.5	436	13166	7386.875
NCOA2	18948.625	2083.5	8418.625	18987.875	13817.375
ZNF704	13020.875	26137.625	18955.375	7735.375	1508.875
MMP16	20199.75	13854.75	25081.875	7909.75	132.5
SLC26A7	3436.75	3302.25	4231.75	3910.125	3554.75
CNBD1	3436.75	3302.25	4231.75	3910.125	3554.75
STK3	3436.75	3302.25	4231.75	3910.125	3554.75
C8orf37-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
VPS13B	3436.75	3302.25	4231.75	3910.125	3554.75
NCALD	8767.125	8645.375	9403.375	9201.5	1932.125
RSPO2	3436.75	3302.25	4231.75	3910.125	3554.75
RIMS2	417.375	8306.375	14918.875	14774.5	14540.75
ZFPM2-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
CSMD3	8971.25	8859.75	9616.125	9411	1090.375
LINC01609	3436.75	3302.25	4231.75	3910.125	3554.75
HAS2	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01151	3436.75	3302.25	4231.75	3910.125	3554.75
SNTB1	8584	8454.5	2800.375	9003.375	8674.875
ANXA13	3436.75	3302.25	4231.75	3910.125	3554.75
SAMD12	7405.875	13115.125	20523	1231.75	20276.875
PVT1	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01591	3436.75	3302.25	4231.75	3910.125	3554.75
FAM135B	13333.5	626.5	9160.125	19852	19627.125
TDRP	8468.75	1460.875	13846.375	19430.5	19176.25
ERICH1	3436.75	3302.25	4231.75	3910.125	3554.75
DLGAP2-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
DLGAP2	3436.75	3302.25	4231.75	3910.125	3554.75
ARHGEF10	19322.375	19212.75	14443.5	1852.5	7196.125
LOC101927815	3436.75	3302.25	4231.75	3910.125	3554.75
MCPH1	3436.75	3302.25	4231.75	3910.125	3554.75
XKR5	3436.75	3302.25	4231.75	3910.125	3554.75
ANGPT2	3436.75	3302.25	4231.75	3910.125	3554.75
MCPH1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
DEFB104A	3436.75	3302.25	4231.75	3910.125	3554.75
DEFB109P1B	3436.75	3302.25	4231.75	3910.125	3554.75
DEFB104B	3436.75	3302.25	4231.75	3910.125	3554.75
FAM66E	3436.75	3302.25	4231.75	3910.125	3554.75
MSRA	127.5	7418.625	14123.25	19890.375	25759.625
TNKS	1628.75	19585.125	24823.875	13506.375	7745.875
RP1L1	3436.75	3302.25	4231.75	3910.125	3554.75
XKR6	359.375	8021.125	20595.75	20552	13058.625
FAM167A-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
FDFT1	20265.375	20187.5	13499.75	396.5	7584.875
FAM86B1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100506990	3436.75	3302.25	4231.75	3910.125	3554.75
DLC1	19572.125	19472.25	976.5	7288.75	14646.375
KIAA1456	193.5	13881	7229.75	20644.75	20489.875
MSR1	3436.75	3302.25	4231.75	3910.125	3554.75
SLC7A2	3436.75	3302.25	4231.75	3910.125	3554.75
MTUS1	6981.375	13709	19870.75	1170	25548.875
ZDHHC2	444.625	20004.75	20255.75	8025	13572.75
MICU3	475	7637.75	19987.25	20223.875	14180.375
MTMR7	6846.375	20078.5	25373.5	1927.875	13077.75
NAT1	3436.75	3302.25	4231.75	3910.125	3554.75
PCM1	13329	13869.875	7988.875	7175.25	25192.375
LOC101929066	3436.75	3302.25	4231.75	3910.125	3554.75
CSGALNACT1	8809.25	8690.375	9445.125	9245.5	1761.5
GFRA2	3436.75	3302.25	4231.75	3910.125	3554.75
PEBP4	3436.75	3302.25	4231.75	3910.125	3554.75
SLC39A14	3436.75	3302.25	4231.75	3910.125	3554.75
PIWIL2	3436.75	3302.25	4231.75	3910.125	3554.75
LGI3	14590.75	7503.5	14848.5	1171	14446.875
TNFRSF10A	3436.75	3302.25	4231.75	3910.125	3554.75
LOXL2	9078.125	1510.25	9489.875	9260	8956.5
LOC101929315	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101929294	3436.75	3302.25	4231.75	3910.125	3554.75
DOCK5	14403.375	14296.375	8671.625	322.5	14488.625
EBF2	3436.75	3302.25	4231.75	3910.125	3554.75
KCTD9	8474.25	8339.75	3261.625	8888.25	8550.375
PPP2R2A	19671.125	25911.5	13727.25	6874.25	1109.125
DPYSL2	12981.75	18991.375	13072.75	827.375	25828.125
ELP3	8607.25	8476.75	9232.125	9025.75	2599.375
EPHX2	8241.75	8098.25	4220.75	8637.25	8300.5
PTK2B	494.875	9229.25	9779.75	9542.5	9258.25
SCARA5	3436.75	3302.25	4231.75	3910.125	3554.75
NUGGC	3436.75	3302.25	4231.75	3910.125	3554.75
SCARA3	9252	9140	126.875	9633.25	9355.25
ESCO2	3436.75	3302.25	4231.75	3910.125	3554.75
FBXO16	3436.75	3302.25	4231.75	3910.125	3554.75
EXTL3	3436.75	3302.25	4231.75	3910.125	3554.75
HMBOX1	13457.5	19476.25	14235.375	3097.375	7875
INTS9	3436.75	3302.25	4231.75	3910.125	3554.75
FZD3	6944.5	13449.125	1759.75	20219.5	20028.25
KIF13B	9100.25	8982.75	9744	836.875	9209.75
LOC101929450	3436.75	3302.25	4231.75	3910.125	3554.75
WRN	8511.5	8376.875	9126.625	8923.875	2998.625
PPP2CB	14236.75	13967.875	7880.875	19697.625	1192
NRG1-IT1	3436.75	3302.25	4231.75	3910.125	3554.75
FUT10	19318.75	1537.75	9290	19397.875	8269.875
LINC01605	3436.75	3302.25	4231.75	3910.125	3554.75
KCNU1	3436.75	3302.25	4231.75	3910.125	3554.75
LETM2	397	19444	13187	19651.375	13492
RAB11FIP1	3436.75	3302.25	4231.75	3910.125	3554.75
ADAM3A	3436.75	3302.25	4231.75	3910.125	3554.75
ADAM18	3436.75	3302.25	4231.75	3910.125	3554.75
ADAM9	1346	14137.75	14465.875	14355.875	8526.875
ADAM5	3436.75	3302.25	4231.75	3910.125	3554.75
PLEKHA2	13623	13492.875	14065.625	9412.875	1360.375
ADAM32	3436.75	3302.25	4231.75	3910.125	3554.75
IDO2	3436.75	3302.25	4231.75	3910.125	3554.75
ANK1	1140.875	9102.75	9615.875	9375.375	9072.75
SFRP1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC102723729	3436.75	3302.25	4231.75	3910.125	3554.75
SLC20A2	7511.5	20372.75	709.125	13306.5	20306
CHRNB3	3436.75	3302.25	4231.75	3910.125	3554.75
RNF170	19181.125	18600.25	8912.25	8592.5	2014.875
PLAT	14089.75	13973.75	14550.75	9244.625	349.25
POMK	3436.75	3302.25	4231.75	3910.125	3554.75
SPIDR	7504.75	7574.875	19424.625	13695	24067.125
MCM4	3436.75	3302.25	4231.75	3910.125	3554.75
PRKDC	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101929268	3436.75	3302.25	4231.75	3910.125	3554.75
ST18	7101.625	15102.125	15450.875	88.625	15081.75
RB1CC1	1371.875	18217.875	13523.75	14028.125	24723.375
FAM150A	3436.75	3302.25	4231.75	3910.125	3554.75
ATP6V1H	2546.25	8351.375	18797.625	23961.375	13586.5
RGS20	9216	9104.875	263.25	9603.5	9323.5
TCEA1	8564.125	8432.5	2879.375	8976.125	8652.125
XKR4	20410.375	208.5	20628.375	14228.5	7009.75
LYN	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101929415	3436.75	3302.25	4231.75	3910.125	3554.75
FAM110B	6948.375	19843.5	20019	14709.25	910.5
NSMAF	13304.875	2300.625	24508.125	19296	7982.5
TOX	19261.5	19162.625	8335	14277.375	808.5
RAB2A	7449.5	20022	20275.875	13826.375	1028.375
ASPH	7183.875	19450.25	1469.875	25420.875	13808.125
CLVS1	8644.375	489	14779	14644.75	14388.25
YTHDF3	7002	13309.375	7845.625	20008.875	19123.125
CYP7B1	3436.75	3302.25	4231.75	3910.125	3554.75
MTFR1	3436.75	3302.25	4231.75	3910.125	3554.75
PDE7A	7691.75	13944.125	19413.875	1904.125	19120.875
LINC01299	3436.75	3302.25	4231.75	3910.125	3554.75
MYBL1	3436.75	3302.25	4231.75	3910.125	3554.75
C8orf44-SGK3	3436.75	3302.25	4231.75	3910.125	3554.75
SGK3	3436.75	3302.25	4231.75	3910.125	3554.75
ADHFE1	24823.375	13530.125	495.875	8060.5	19821.875
CPA6	3436.75	3302.25	4231.75	3910.125	3554.75
ARFGEF1	13538.125	2217.75	14198.125	8902.125	23836.5
C8orf34	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01592	3436.75	3302.25	4231.75	3910.125	3554.75
SLCO5A1	3436.75	3302.25	4231.75	3910.125	3554.75
SULF1	3436.75	3302.25	4231.75	3910.125	3554.75
LACTB2	3436.75	3302.25	4231.75	3910.125	3554.75
LACTB2-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
MSC-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC392232	3436.75	3302.25	4231.75	3910.125	3554.75
KCNB2	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101926908	3436.75	3302.25	4231.75	3910.125	3554.75
STAU2	1640.75	7650.75	24501.75	19772.875	13664.5
UBE2W	2393.75	12976.5	13839.25	24544	13674.25
JPH1	671.75	8631.75	14718.625	14586.125	14327.625
CASC9	3436.75	3302.25	4231.75	3910.125	3554.75
PI15	3436.75	3302.25	4231.75	3910.125	3554.75
MIR2052HG	3436.75	3302.25	4231.75	3910.125	3554.75
LINC01111	3436.75	3302.25	4231.75	3910.125	3554.75
ZFHX4-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
ZFHX4	3436.75	3302.25	4231.75	3910.125	3554.75
LOC102724874	3436.75	3302.25	4231.75	3910.125	3554.75
IL7	3436.75	3302.25	4231.75	3910.125	3554.75
MRPS28	13887.25	18897.75	8045	19090.875	1876.125
TPD52	6987.75	14538.875	14899.75	1892.75	14483.75
LOC101927040	3436.75	3302.25	4231.75	3910.125	3554.75
IMPA1	8488	8353.875	3184.25	8903.125	8568.625
PAG1	674.75	24945.75	7452.625	20103.5	14050.625
FABP12	3436.75	3302.25	4231.75	3910.125	3554.75
RALYL	93.75	14066.25	20094.375	20071.75	8220.5
E2F5	3436.75	3302.25	4231.75	3910.125	3554.75
CA3-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
ATP6V0D2	3436.75	3302.25	4231.75	3910.125	3554.75
RMDN1	13766.75	2639.625	13982.5	8631.75	13583.75
WWP1	14150.875	7786.75	14398.25	2468	13983.375
CNGB3	3436.75	3302.25	4231.75	3910.125	3554.75
OSGIN2	3436.75	3302.25	4231.75	3910.125	3554.75
RIPK2	3436.75	3302.25	4231.75	3910.125	3554.75
DECR1	25553.75	7337.875	1802.75	20035	12607.75
NECAB1	8414.125	8270.5	9024.75	3674.625	8486.5
C8orf88	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00534	3436.75	3302.25	4231.75	3910.125	3554.75
RUNX1T1	143.75	25665	7987.25	20353.25	13180.25
TRIQK	8223.625	13675.75	14045.625	2949.75	13629.75
FAM92A1	7673.75	8284.375	8115.5	24587.375	18627.625
LINC00535	3436.75	3302.25	4231.75	3910.125	3554.75
DPY19L4	3436.75	3302.25	4231.75	3910.125	3554.75
KIAA1429	3436.75	3302.25	4231.75	3910.125	3554.75
NDUFAF6	8075	14121.375	19205.375	19210	1671.75
SDC2	8868.875	8751.375	1640.5	9286.5	8977.125
CPQ	8453.5	8313.75	9075.5	3491	8531.875
LOC101927066	3436.75	3302.25	4231.75	3910.125	3554.75
MATN2	19168.375	19075.5	7876.625	13779.125	1768.625
MTDH	13698.75	7955.5	25066.125	13950.125	1362.75
RPL30	20277.375	20342.5	6956.875	834.5	13580.875
LAPTM4B	8818.625	2592	9216.25	8995.375	8679.125
RGS22	3436.75	3302.25	4231.75	3910.125	3554.75
