Gene	granule	basket	astrocyte	oligo	opc
Puf60	7905.25	10133.5	5643.375	3294.375	1203.375
Slc7a8	386.5	6155	3015.375	10730.75	8315.875
Epg5	7280.125	5676.375	4616	2813.625	8217.875
Gpr18	6187.625	9990.125	8218.5	1380.125	2691.125
Il25	3624	3613.625	3913	3614	3540.5
Pycrl	3971.5	5838.625	4539.125	9981.375	1711.625
Gpr15	3624	3613.625	3913	3614	3540.5
Washc5	9678.875	3085.25	5361	3031.875	8198.5
Wnt10b	3624	3613.625	3913	3614	3540.5
Tmem173	5424	5429	5692.5	508.5	5365.25
Neil2	3624	3613.625	3913	3614	3540.5
Cyth4	5370.5	5381.375	5650.5	710.625	5305.875
Tsta3	5858.125	10269.75	4122.5	5078.875	1559.375
Krt18	3624	3613.625	3913	3614	3540.5
Dnajc4	7204.125	7892.625	4906.75	3673.5	5834.5
Maff	3624	3613.625	3913	3614	3540.5
Rpusd1	5482.875	7284.375	6813	7250.75	1032.625
Zfp622	3624	3613.625	3913	3614	3540.5
Zfp598	5906.875	3728.75	3846.75	5653.125	9617.75
Fermt3	4954.375	4979.125	5244.125	2408.375	4832.25
Cab39l	6270.5	7875.375	6380.25	296.25	7706.875
Sos1	7502.125	2263.125	7635.5	5512.125	5924.125
Cpsf7	7105.5	5754.375	7471.25	3261.125	4057.25
Dleu7	3624	3613.625	3913	3614	3540.5
Apobec2	3624	3613.625	3913	3614	3540.5
Prelid1	6390.875	1309.625	6088.875	7946.125	5950.625
Abhd17b	9542.875	7488.75	6651.5	1319.25	3339.25
Hlcs	1921.125	6310.75	3517.5	9113.25	7705
Spatc1	3624	3613.625	3913	3614	3540.5
Sema5a	5337	5331.25	5607.75	5350.75	605.375
Pdia5	3624	3613.625	3913	3614	3540.5
Cpt1a	4923.875	5001.75	2744.125	4901.25	4783.375
Cfap58	3624	3613.625	3913	3614	3540.5
Rac2	3624	3613.625	3913	3614	3540.5
Nell2	720.75	6522.625	6691	6408.625	5129.875
Lama1	5142.75	5139.375	5432	5149.375	1371.25
Lzts2	2514.25	10977.75	6847.375	2870.625	6050.875
Trio	5082.375	7712.125	3307.125	11110	1397.375
Arl3	737.625	8530.375	6283	9080.25	3836.5
Aaas	2999.125	10083.5	7918.125	5821.25	1764.375
Ccs	4862.5	4858.625	5145.125	4860.375	2505.875
Lyl1	2961.875	4932.5	5117.125	4829.125	4690.875
Aars2	1314.875	5862.875	7284.625	10191.5	3729.5
Dhh	3624	3613.625	3913	3614	3540.5
Smc5	1435.5	4275.625	7301.5	6147.25	9399.875
Osr2	3624	3613.625	3913	3614	3540.5
Dnah8	3624	3613.625	3913	3614	3540.5
Ctsf	926	8007	4158.25	4834.375	10635.75
Klhdc3	2198.25	9797.125	4970.875	3781.875	7850.875
Dcstamp	3624	3613.625	3913	3614	3540.5
Gpatch11	1707.125	6752.25	5510.5	9809	5123.625
Opalin	6712.25	6716.375	6912.25	16	5008.375
Ednrb	10650.75	8469.375	50.25	5794.5	3637.5
Cabp4	10518.625	2760.875	4289	7564.125	3386.625
Trhr	3624	3613.625	3913	3614	3540.5
Tnfrsf21	4298.125	4176.875	7825.75	8945.25	2137.75
Kcng3	3624	3613.625	3913	3614	3540.5
Nedd4l	245.875	8076.25	3542.125	10275.25	6449.125
Plekhh2	9320.5	946.625	3034.625	9278	4947.625
Tmprss2	3624	3613.625	3913	3614	3540.5
Meltf	3624	3613.625	3913	3614	3540.5
Ahnak	6849.875	6887.25	620	6844.125	4128.875
Ddx46	1048.5	8876.75	4702.875	6790.25	5924.875
Rbm24	5568.5	5568.5	131.625	5557.75	5517
Ltbp3	3861.75	7721.625	3343.75	10631.75	3183.25
Hgh1	1206.125	3272.75	6917.25	8189.125	7995.125
2510009E07Rik	9944.125	8224	6173.125	3101.625	1079.875
Klc4	1505.625	7760.375	3970.625	9409.5	5835.125
Gng3	3851.625	2511.125	8687.375	10392.25	3963.125
Fam160b1	2171.875	7402.375	5624.125	3524.25	9959.875
Tll2	3624	3613.625	3913	3614	3540.5
Spata9	3624	3613.625	3913	3614	3540.5
Carnmt1	8436.125	841.5	5407.625	7816.25	5571.75
Ankrd28	8469	10558.375	5982.25	815.25	2774.5
Arsk	2279	4761.625	7683.5	5696.25	7365
Rnf180	7600	2559.375	4030.75	7473.875	5854.625
Slc8a1	7503.75	1344.5	10711.75	5284.25	3772.25
Rtp1	3624	3613.625	3913	3614	3540.5
Fads2	6838.5	6871.125	652.625	6822.25	4153.875
Slc12a2	3290.375	8517.625	6184.125	144	10463.875
Cacul1	9328.25	3342.75	7921.25	3409.75	5515.625
Slc18a2	4845.75	3309.25	5071.25	4753.5	4607
Atp13a1	5640.25	7367.625	4288.125	8032	3232
Mcidas	3624	3613.625	3913	3614	3540.5
Elp3	9248.75	4194.875	5273.25	2288.25	7781.25
Adcy5	10464.625	879.5	7266	5808.375	4224.875
Gmpr2	7730.5	8830.625	3929.75	2244.75	5341.5
Rab3c	8841.75	323.5	8625.25	3340	6654.375
9130011E15Rik	2404.875	4245.75	5413.25	6955.125	9468.125
Htr2a	3624	3613.625	3913	3614	3540.5
Tomm70a	9111.625	2397.75	7574.5	5835.5	4055.875
Zfp397	479.75	6017.125	4262.5	8243.75	9720.75
Rab18	6053.25	7818.625	7785.625	4636.625	1350.625
Rgmb	4060.25	8063	8718.625	868.375	6034.375
Scaf8	2568.125	4560.25	8883.125	7451.75	5125.75
Exoc6	5292.375	3488.5	8243.25	3937	7573
Supt16	1141	4968.5	8258.375	7864.625	5668.625
Abi3bp	6765.875	6795.625	392.5	6757	4546.625
Actr8	8407.5	3262	3589.25	7625.25	6001.5
Sec14l5	5533.75	5536.25	5770.75	103.25	5474.5
Impa2	3624	3613.625	3913	3614	3540.5
Ltn1	2078.125	4030.75	8269.5	7426.625	6440.25
Rad21	5639.5	5235.125	9679.875	5214	3192.625
Zfp521	4812.25	1378.5	3050	11198.75	8166.75
Snx24	9838.875	8565.875	4212	496.375	5484.75
Gp5	3624	3613.625	3913	3614	3540.5
Tst	4965	6828	547.375	6662.625	6565.625
1810013L24Rik	8030.25	3944.125	5883.5	1644.375	9350.75
Snx2	7365.75	4208.125	8565	1988.125	5920.25
Nudt18	3624	3613.625	3913	3614	3540.5
Ccdc88b	659	6792.125	6959.75	4595.25	6529.75
Tspan14	6707.25	6778	5239.25	155.375	6580.625
Nupl1	9292.625	1396.375	7203.75	5890.625	5364.625
Glyr1	9107.625	5126.25	4082.875	6862.375	3969.375
Cxxc1	765.25	10087.25	5328.5	6347.125	5980.25
Tgds	10027.375	7408.125	5290	3820.875	1843.5
Cadps	7377.25	344.625	5905.5	10699.5	4240.625
Rnf219	2308.5	5102.25	5295.125	4986.125	4855.375
Psmc6	7485.375	3421.125	7731.75	3954.25	7167
Carmil3	3399.125	5779.875	4969.75	10544.125	3499.75
Capsl	3624	3613.625	3913	3614	3540.5
Ubn1	5771.875	9044	7123.875	2520.5	4153.875
Tppp2	4797.25	4850.625	3291.875	4766.25	4646.375
Enthd1	3624	3613.625	3913	3614	3540.5
Efhb	3624	3613.625	3913	3614	3540.5
Fhod3	3624	3613.625	3913	3614	3540.5
Alk	3624	3613.625	3913	3614	3540.5
Rai14	4772.5	4778.25	5020.75	3221.375	4622.125
Serpine3	4919	7940.5	3653.75	2453.125	9667.5
Ovol1	6318	6340.375	6598.125	3685.375	2309.625
Slc15a1	3624	3613.625	3913	3614	3540.5
Zc3h13	2810.125	9714.625	4846.875	6605.375	4922.25
Prss22	3624	3613.625	3913	3614	3540.5
Usp25	4719	4720.5	4958.625	3452	4562.5
Rarb	3624	3613.625	3913	3614	3540.5
Slc39a4	3624	3613.625	3913	3614	3540.5
Gpr108	6343.25	9705.75	3251.875	7220.875	1549.875
Lmbrd2	7365.875	1727.5	6542.25	7696.875	4264.75
Atp9b	9859.125	7124.625	5852.875	1534	4276.5
Ghitm	5848.5	974	7913.875	4959.875	9757.375
Eif4b	5402.375	2257.5	9531	4724.75	7222.625
Fut11	6587.375	6180.125	5393.375	1979.375	7566.5
Slc22a2	3624	3613.625	3913	3614	3540.5
Dnajc15	7946.375	388.75	3749.875	9747.375	6907.875
Fam118a	3624	3613.625	3913	3614	3540.5
Dupd1	3624	3613.625	3913	3614	3540.5
Slc22a3	3624	3613.625	3913	3614	3540.5
Kpna3	4335.375	3433.625	7044.25	8953.375	5334.625
Mzb1	3624	3613.625	3913	3614	3540.5
Aqp6	3624	3613.625	3913	3614	3540.5
Psmb1	7706	2121.25	4307.875	4468.5	9221.375
Cyp26a1	3624	3613.625	3913	3614	3540.5
Taf5	3655.375	3729.375	8202.125	7785.875	4106.75
Dgcr14	4895.5	5961.125	6129.875	6939	2874.125
Spata24	7485.25	10105.875	6108.375	3957.125	576
Smug1	1122	6708.125	6876.75	4455.5	6408.625
Pfdn1	2090.75	3846.875	5640	8138.75	8174.125
Scarf2	6356.125	6430.375	4892.25	6353.375	734.25
Gnal	5531.75	453.25	5818.5	5430.25	5355.375
Celsr1	3624	3613.625	3913	3614	3540.5
Tab1	7745	9321.375	2340.75	4255.25	4048
Msh6	5374.5	7939.375	10366	1877.25	3066.5
Dcp1a	5287.875	2316.375	6838.5	5575.625	9508.5
Tssk4	3624	3613.625	3913	3614	3540.5
Hnrnpa1	3969.375	5736.375	9406.5	1988	7545.75
Ppl	3624	3613.625	3913	3614	3540.5
Mat1a	3624	3613.625	3913	3614	3540.5
Dpp3	1036.125	8081.5	7802	4782.75	6728.125
Stub1	5386.625	7007.125	2758.875	9493.75	3916.625
Ppm1b	7565.375	292.375	4822	5755.25	10593.75
Wdfy2	5600.75	9877	7880.5	649.375	4590.875
Polh	1756.75	6266	7920.625	7581.375	3937.875
Senp2	4323.5	811	6445.375	7274.375	10028.25
Mocos	3624	3613.625	3913	3614	3540.5
Pacs1	4632.125	1712.375	7905	9564	5488.125
Snx4	1526	3810.125	6439.375	9031.875	7647.25
Tmprss6	4653.75	4685.5	3883.5	4619.25	4496.25
Vps37a	4201.625	1062.5	6264	7783.375	9384
Slc22a1	3624	3613.625	3913	3614	3540.5
Gga1	8014.5	5477.125	1932.125	3545.875	9613
Atl3	6080	9569.5	8049.25	1200.125	3616.125
Arap3	4997.875	5018.375	5287.125	2236.25	4880.125
Atp12a	3624	3613.625	3913	3614	3540.5
Fzd6	3624	3613.625	3913	3614	3540.5
Tkfc	3624	3613.625	3913	3614	3540.5
Ap5b1	542.5	6741	5152.25	6557.625	6418.625
Ss18	9101.375	5823.5	5990.625	2112.875	5827.5
Banf1	2312.375	3697.875	8212.375	3617	9781.375
Sstr3	340.875	8389.125	3902.25	6784.125	8048.5
Pum3	8945.5	4124	7750.5	3481	3916.375
Zfand3	5904.875	8784.25	4405.25	3067.625	5588.5
Gch1	3624	3613.625	3913	3614	3540.5
Lrrc55	3624	3613.625	3913	3614	3540.5
Foxh1	4631.625	1441.375	3099.125	11051.375	8368.75
Tigd3	6576.375	1472.375	3097.5	8183.875	8024.125
Slc25a30	2364.25	8396.875	8253.25	6414.75	1822.75
Sac3d1	4831.875	3375.625	5049.75	4738.25	4592.75
Mppe1	9240.625	1682	3613.5	6127.375	7902.375
Ppp1r32	3624	3613.625	3913	3614	3540.5
Grina	5552.875	3073	939.5	8556.875	10497.25
Adk	6140.625	3499.25	6934	3429.875	9117.25
Fam178a	3774.125	1830.125	8216.875	5894	8834.875
Parp2	1425.625	7557.5	9266	5817.75	3924.375
Tnrc6b	2929.75	4625.375	6942.5	5676.125	8491.875
Noc3l	9753.625	6242.5	7722.125	3161.875	1895.375
Pibf1	5766.375	5773.375	5968	3256.375	4471.625
Fads3	3624	3613.625	3913	3614	3540.5
Micall1	9624.25	8073.375	4077.25	358.625	6487.25
Gm94	3624	3613.625	3913	3614	3540.5
Sox10	9191.75	9243.5	6014.75	2540.5	470.75
Rnf151	3624	3613.625	3913	3614	3540.5
As3mt	10855.25	5395.875	1016	7837.25	3491.75
Marveld2	3206.875	4873.25	5051.5	4768.75	4634
Mtss1	11310	3137.375	7643.25	1895.875	4656
Cby1	4845.375	4840.875	5118.625	4838.875	2601.25
Ppwd1	7401.5	3228.5	8138.25	2297.375	7804.375
Clybl	5459	5490	569.75	5433.75	5398.5
Slc25a32	4064	6227.75	7063.5	7610.125	1522
Itm2b	537.75	5637.125	9585	4986	7912.125
Pias2	3683.375	2753.5	7801.25	8850.5	5612.25
Itga1	3624	3613.625	3913	3614	3540.5
Fam208a	9323.625	3530.25	7579.75	1668.75	6492.5
Plpp1	10278.25	5756.25	3775.5	2721.625	6389.75
Piwil2	3624	3613.625	3913	3614	3540.5
Fra10ac1	7622.375	1676	8048.875	3967.875	7434
Hnrnpc	3271	4856.125	5032.875	4754.625	4616.5
Srebf2	3929	11003.875	5324.875	613.375	7733.625
Khsrp	3826.75	8153	6649.375	9112	706.75
Derl1	7787.875	2953.125	6592.25	4487.25	7643.625
Cyc1	3078.5	1413.75	5427.625	8120.125	10826.375
U2af1	2158.375	6126.75	8430.75	3683.25	7816.75
Csad	508.75	5820.375	6074.75	10226.375	5331.75
Tubb4a	3626.375	6716.125	8553.5	121.25	9527.25
Tmx3	7195.875	1481.125	6333.375	4360.75	9338.375
Zdhhc6	7967.625	4000.875	6485	8391.75	1496.375
Nsmce2	9777.25	2461.625	5094	5234.375	6695.5
Sept5	8141.875	5699.25	196.25	11207.375	3343
C1ql4	4832.625	4827.625	5110.125	4823.75	2650.375
Cpb2	3624	3613.625	3913	3614	3540.5
Klf12	9233.5	2934.875	1345.5	9166.5	4846.875
Peli2	5491	10411.25	7472.875	1317.375	3860.5
Sugt1	9020.75	2880.125	7607.625	4055.125	5159.5
Ankrd2	3624	3613.625	3913	3614	3540.5
Gpx8	6156.375	6220.75	4969.5	6142.625	1025.25
Zfp641	7513.25	7602.125	3201.875	6436.875	2430.125
Uchl3	3624	3613.625	3913	3614	3540.5
Mcrs1	772.875	7985.125	6007.375	8066.25	5795.625
Actr1a	4771.375	6775.75	5867.25	4401.5	7073.375
Espl1	3624	3613.625	3913	3614	3540.5
Rock1	2023.25	2709.75	8352.75	6474.375	9515.875
Fbxo16	3552.25	4783	4957.5	4689.75	4547.5
Acer1	3624	3613.625	3913	3614	3540.5
Rnf17	3624	3613.625	3913	3614	3540.5
Matn2	3624	3613.625	3913	3614	3540.5
Ppp3cc	9498.25	5700.5	6276.5	1019.75	6240.375
Nlrc4	3624	3613.625	3913	3614	3540.5
Bin3	7280.25	4072	4587.875	7127.125	5497
Fgf17	3624	3613.625	3913	3614	3540.5
Qpct	3624	3613.625	3913	3614	3540.5
Slc30a6	6459.875	4497.625	4710.5	6395.375	3285.5
Cuedc2	6065.875	6153.375	3547.625	3699.5	5865.375
Recql4	3624	3613.625	3913	3614	3540.5
Srd5a2	3624	3613.625	3913	3614	3540.5
Sorbs3	10899.875	7665.375	3276.125	304.25	6469.25
Tut1	1499	10033.375	5445.75	5311.125	7352.875
Cyb561a3	3624	3613.625	3913	3614	3540.5
Eif3e	5618.25	3949	8498.375	7847.5	1961.25
Adcy6	5693.25	9013	3289.625	8132.375	1603.625
Cyp39a1	3624	3613.625	3913	3614	3540.5
Ribc2	3624	3613.625	3913	3614	3540.5
Map3k4	2328.375	7899.75	8790.25	6147	3410.125
Sf3b2	2954.375	9585.25	5486.75	4978	6301.875
Ssh3	5760.375	3227	2178.375	8409	8981.375
Tnfrsf11b	3624	3613.625	3913	3614	3540.5
Xdh	3624	3613.625	3913	3614	3540.5
Cela1	3624	3613.625	3913	3614	3540.5
Krt82	3624	3613.625	3913	3614	3540.5
Ccnf	3624	3613.625	3913	3614	3540.5
Ap5m1	9417	1613.5	7492.875	5566	5303.75
Xpo5	5381.5	4343.5	4956.625	8722	5444.625
Dpy30	8798.25	5635.5	5634.75	2178.625	7222.75
Prph	5003.375	4996.875	5291.5	5003.75	1948.625
Fars2	3624	3613.625	3913	3614	3540.5
Slc22a6	5458	5446.5	5692.75	5460	174.875
Naa40	5713.75	2608.625	3316.625	9753.75	7894.625
Ttc5	4050.875	9448.75	6467.125	7228.125	1111.5
Dmrt3	3624	3613.625	3913	3614	3540.5
Slc35g1	3624	3613.625	3913	3614	3540.5
Zbtb3	3624	3613.625	3913	3614	3540.5
Trpm6	3624	3613.625	3913	3614	3540.5
Zadh2	6578.25	5716.625	5363	9477.875	1972.75
Thbs2	3624	3613.625	3913	3614	3540.5
Neurl1a	430.5	7370.25	7535.5	7338.25	2796.5
Haao	2629.375	5021	5205.125	4905.375	4774.75
Pck2	4285.125	6122.5	6639.125	6366.375	2678.75
Gpr84	5501.75	5506	5746	215.25	5446.75
Lhcgr	3624	3613.625	3913	3614	3540.5
Tfb1m	9797.625	3936.25	6202.375	7249.875	1276.625
Zcchc6	5778.125	9353.875	4477.125	1923.5	7173
Fshr	3624	3613.625	3913	3614	3540.5
Il7r	4930.125	4954.75	5216	2496.875	4803.125
Tmem114	3624	3613.625	3913	3614	3540.5
Map6d1	4160.375	8941.625	8956.875	220.5	5347.5
Bicdl2	3624	3613.625	3913	3614	3540.5
Zdhhc8	1380.25	9560.875	8188	3632.25	5865.25
Chchd1	361.625	4751.375	8230.875	5828	10611
Fam173a	10732	8095.5	972	5291.25	3414.25
Tbc1d5	9154.25	7623.25	6655	1375.875	3799.875
Lamp3	3624	3613.625	3913	3614	3540.5
Laptm4b	3882.375	1850.75	5781	7800.875	9308.5
Rangap1	1293.625	5110.375	6093.75	8612.75	7319
Spry4	6574.625	6663.75	4088	6574.625	1412.25
Crtac1	6375.125	6468.625	4949.25	1282.25	6224.25
Pla1a	5124.75	5122.75	5420.125	5135.75	1427.875
Cdk7	5818.25	8077.75	6055.75	2903.625	5208.875
Lvrn	3624	3613.625	3913	3614	3540.5
Syt7	968.25	2860.25	5014.125	11105	8620.75
Adamts12	6094.75	6155.25	4731.125	6074.875	2039.125
Reep4	2568.875	6442	2687.5	6048.875	10182.75
Spag1	4480	6158	3170.625	5965.375	5779.125
Hdgfrp2	5249.625	8455.25	1871.375	9310.75	3596
Plau	4870	4937.125	2994.125	4842.25	4718.125
Rabggta	5721.875	6365.875	3415.25	9221.25	3500.25
Cd2ap	3951.625	5540	8209.25	1767.5	9109.125
Dym	3021.5	4247.875	7776.375	5097.875	8375.25
Btbd9	8116.5	9516.625	3368.375	4823	3477.5
Ctnnd2	8014.625	4034.125	876.125	10580.375	5102.5
Tob2	4082.25	8387.125	5841.875	1074.5	9058.25
Sipa1	6901.375	7003.125	4091.875	671.75	6806.375
Pdcd11	1408.75	8480.25	6096.375	7688.875	4119.625
Tbccd1	3624	3613.625	3913	3614	3540.5
Iqgap2	3624	3613.625	3913	3614	3540.5
Stk24	4287.625	8967	5503.25	7180.875	2289.875
Cdh24	3392.25	7989.625	1882.625	7761.875	6384.5
Asic1	8999.125	596.5	5371.25	10924.125	2731.125
Pard6g	3624	3613.625	3913	3614	3540.5
Cryl1	3624	3613.625	3913	3614	3540.5
Lrit2	3624	3613.625	3913	3614	3540.5
Sp7	5128.875	5158.375	5436.5	1660.125	5038.75
Ubxn7	3624	3613.625	3913	3614	3540.5
Nid2	5961.25	5964.125	6180	5007.25	2034.25
Txnl1	10040.625	1983.125	5674.375	4606.125	7467.875
Copz1	8889.75	5845.125	5646.5	5434	3799.125
Epcam	3624	3613.625	3913	3614	3540.5
Nalcn	7732.625	3775.25	5643.625	9331.875	2128
Olfm4	3624	3613.625	3913	3614	3540.5
Blk	3624	3613.625	3913	3614	3540.5
Basp1	5025	5015.625	5306.75	5022.125	1866.375
Mipep	4349	5920.625	4680.125	5754	5569.625
Kcnk4	4440.125	1925.125	5284.5	7507.875	7265.875
Mlst8	3611.375	7215.75	5512.125	8842.375	5209.5
Stc1	3624	3613.625	3913	3614	3540.5
Mrpl49	4132.125	4270.875	6608.875	7765.375	3823.375
Ano6	6340.125	6421.375	1772.25	6320.375	4416.25
Kat5	2898	3880	7731.5	9058.5	5500
Mief1	3777.5	7522.875	4532.625	4722	8923.625
Ttbk1	899.625	6323.875	7695.5	8972.5	4750.625
Mcm4	715.625	6315.25	9362.5	7746.625	4407.875
Scaf11	4093	7128.625	6233.875	1687.375	9585.125
Gfra2	5345	5338	5613	5359	580.25
Ebpl	3624	3613.625	3913	3614	3540.5
Kif11	3624	3613.625	3913	3614	3540.5
Tnfrsf13c	3624	3613.625	3913	3614	3540.5
Exosc1	528.375	6402.75	8035.625	5633.875	8014.25
Kcnrg	3976.375	6823.75	6887.125	616.875	8508.625
Lrg1	3624	3613.625	3913	3614	3540.5
March6	3912.125	1909.625	5906	7725.125	9166.625
Pnpla3	4903.125	3081.375	5137	4805.375	4654.625
Zfp385a	10928	572.25	3314.125	8570.375	5238.75
Arhgef28	10775.875	7097.625	3854.75	5976.375	921.75
Ndufa6	8180.25	879.875	3601.25	6159.25	9919.5
Enc1	4800.25	4794.5	5072.125	4790.25	2773.625
Tmem138	4978.75	5056.75	2537.75	4952.625	4838.625
Cramp1l	7562.625	5605.75	3880.25	2663.5	8876
Neurog1	3624	3613.625	3913	3614	3540.5
Fezf2	3624	3613.625	3913	3614	3540.5
Dmrt2	3624	3613.625	3913	3614	3540.5
Ppp6r3	5878.375	2693.375	6306.375	7066.125	6749.375
Has1	6366.5	1315.375	5450.875	6225.875	6045.5
Ffar4	3624	3613.625	3913	3614	3540.5
Slc4a9	3624	3613.625	3913	3614	3540.5
Hps6	5114	5150.25	5425.875	1674.875	5027.125
Kcnk18	3624	3613.625	3913	3614	3540.5
Zmat2	2346.875	8697.75	5779	5213.75	6322.625
Srf	6179.75	8867.5	1840.5	8457.25	2571.875
Dact2	4893.25	3122.625	5127.875	4799.5	4650.5
Npr3	3624	3613.625	3913	3614	3540.5
Fam172a	3624	3613.625	3913	3614	3540.5
Ppp2r5d	3212.875	4870.875	5048.125	4770.375	4632.875
Ptpn20	3624	3613.625	3913	3614	3540.5
Dhx57	9910.25	6279.75	7544.25	3200.125	1699.375
Trpm3	5310.5	3780.375	666.5	8464.875	10399
Gnl3	7780.5	3075.125	7742.25	4488.625	7756.75
Tmem41a	3241.375	653.375	4967.125	9259.875	10512.625
Glt8d1	7751	1465.75	3748.375	6317.75	9422.5
Mb21d2	7466.125	5071	9815.875	2683.375	3722.125
Mapk1ip1l	9869.125	3818.375	5827.25	3829.125	5580.375
Nubp2	4578.875	6205.375	6346.375	2150.625	5883.375
Slc30a5	3437.25	1704.625	8527.125	6469.875	7822.375
AI846148	3398.625	10087.25	5318.125	7511.625	2874.375
Dzip1	8361.875	2239.25	5734.625	11091.875	1170.75
Trim8	5452.75	9760.25	759.75	8070.625	4620.75
Zfpm2	6235.125	398.5	3093.625	10824.125	8080.625
Calhm3	126	7123.625	7318.75	7092.5	3815.625
Lox	3624	3613.625	3913	3614	3540.5
Adprh	10243.875	3068.375	4409	5541	6828.5
Ccdc14	4909.25	4927.75	5189.875	2612	4780.5
Papd4	5910.75	5268.625	9849.125	2106.25	6249.75
Sybu	415.125	2751.25	6172.5	10443.125	8807.125
Krt80	3624	3613.625	3913	3614	3540.5
Cpn2	3624	3613.625	3913	3614	3540.5
Aqp4	10067.75	6883.125	50.25	3630.5	7867.25
Bysl	3624	3613.625	3913	3614	3540.5
Ppp1r3c	6219.5	6299.75	1311.625	6186	5216.5
Socs1	4698.125	4694.625	4961.125	4682.875	3194.75
Nhlrc2	7251.625	9577.625	6006.5	1970.125	3789.125
Zdhhc16	3800.625	8145.125	3753.125	7580.125	5110.625
Rpl8	3624	3613.625	3913	3614	3540.5
Adrb2	7084.75	334.75	7362.75	3846.25	6916.625
Cpox	10198.25	3955.375	7965.75	322.25	6036.875
Ndufb9	6689.25	3352.875	6046.625	8128.5	4087.875
Krt1	3624	3613.625	3913	3614	3540.5
Smagp	3624	3613.625	3913	3614	3540.5
Tep1	6907.25	10007.625	1877.75	2618.875	7270.625
Cyp1b1	3624	3613.625	3913	3614	3540.5
Kcnk5	3624	3613.625	3913	3614	3540.5
Pdgfb	4872.5	4889.625	5143.375	2767.5	4736.75
Ttc37	1645.75	3239.875	7555.75	7212.125	9767.125
Ero1l	1197.375	3882.75	8701.125	5271.625	9557.875
Ints6	8175.625	3312.75	6174.5	6067.375	5252.625
Dnajc9	6569.25	1907.75	3866.625	7114.625	8747
Lrrtm2	9940.375	3977.25	6870.125	2791.625	6479.25
Tnfsf11	3624	3613.625	3913	3614	3540.5
Odf3b	840.25	6472.125	4924.875	6848.75	6736.625
Gata6	3624	3613.625	3913	3614	3540.5
Cacnb3	527.75	5696	3642.375	8922.375	8829.75
Igfals	3624	3613.625	3913	3614	3540.5
Atg12	5336.875	3352.5	8004.125	8171.5	4134.25
Mlana	3624	3613.625	3913	3614	3540.5
Glo1	6981.125	7268.875	9288.125	1985.125	3974.125
Pola2	4936.5	4931.875	5218.5	4933.25	2201.125
Spink7	3624	3613.625	3913	3614	3540.5
Gpt	3568.875	6177	1312.25	10469.375	6454.375
Dgkh	8380	427.375	5382.625	8291.75	4906.875
Krt4	3624	3613.625	3913	3614	3540.5
Mchr1	3624	3613.625	3913	3614	3540.5
Rnf139	9956.625	3778	6742.5	3868	3906.875
Nynrin	6672.75	1424.5	3140.125	9575	7804
Impact	1903.875	3728.375	8057.125	5352	9565.875
Rps19bp1	1368.5	4108.875	5750	6367.875	10209.25
Lect2	3624	3613.625	3913	3614	3540.5
Fam160b2	3812	5376.875	5603.375	10023.375	2777.125
Ndc80	3624	3613.625	3913	3614	3540.5
Hbegf	3652.5	5372.125	7978.75	9099.375	2131.625
Ciita	3624	3613.625	3913	3614	3540.5
Rad17	2144.75	3700.5	8347.625	6243.625	7692.375
Ccdc87	3624	3613.625	3913	3614	3540.5
Naprt	9003.25	9043.75	1560	3227.625	4940.25
Kif27	3624	3613.625	3913	3614	3540.5
Ptchd4	3183.625	4878.875	5056.75	4777.625	4640.625
Stip1	2138.875	5051.625	6698.25	10126.375	4775.75
Wdr7	7805.5	2253.75	7493.5	4067.625	6831.25
Bambi	6624.875	6642.875	328.375	6600.5	5121.75
Ubtd1	3435.75	4813.25	4991.5	4718.5	4579.375
Pcdh17	6641.375	6717.375	4586.5	6633.75	559.875
Fosl1	1835.375	6392.375	6845.75	3504.625	8162.75
Il17rd	6893.875	6912.375	332.75	6888.25	4291.125
Gabrr3	3624	3613.625	3913	3614	3540.5
Nfatc1	6605	6699.625	3607.75	6611.875	1716.375
Atxn7	9090.25	2056.875	4209.25	4209.625	8088.25
Lrrc10b	3624	3613.625	3913	3614	3540.5
Mep1b	3624	3613.625	3913	3614	3540.5
Mtmr6	7224.625	6099	5576.75	3929	6760.25
Eif3a	1788.875	8176.25	5934.75	7510.875	4459
Incenp	664.75	6112.75	4155.25	10409.375	6422.5
Josd1	2342.25	5429.125	6154.125	5641.375	9043.375
Dpp9	2494.375	5763.25	4231.5	7253.375	8653.125
Lpxn	3624	3613.625	3913	3614	3540.5
Dus3l	1550.5	10863	7849	5687.875	2707.875
Eif3d	1803.25	6018.125	4175.75	6436	9594.75
Prelid2	3624	3613.625	3913	3614	3540.5
Fam170a	3624	3613.625	3913	3614	3540.5
Rax	3624	3613.625	3913	3614	3540.5
Kif20b	3624	3613.625	3913	3614	3540.5
Klf9	6639.5	9423.875	3108.75	1542.625	7899.25
Atg14	3513.25	7765.375	7906.25	2804.25	5803.25
Aqp5	3624	3613.625	3913	3614	3540.5
Zc3h7b	1817.125	10297.375	5918.625	7555.25	3092.625
Dapk1	1046.375	5402.75	5612.25	5289	5181.75
Bcdin3d	5715.625	6008.375	8944.75	3002.5	3726.375
Btrc	7793.625	2157	4034.25	9235.75	5422.5
Vapa	8057.5	2726.875	7860.75	3720.125	5947.75
Csnk1g3	5423.125	4608.5	7687.75	2323.75	9431.625
Kifc2	2561.625	2645.25	4655	10927	8719
Lipk	3624	3613.625	3913	3614	3540.5
